name,type_code,type,star_rating,review_total,address_si,address_gu,address_lo,address_detail,area,contact,url,create_time,lat,lng,naver_place_id
청계천한빛광장,B1,근린공원,4.25,106,서울,중구,삼각동,118,jongno,정보 없음,https://pcmap.place.naver.com/place/18689116/home?entry=bmp&from=map&fromPanelNum=2&x=126.98512350050602&y=37.568140300259806&timestamp=202309071805,2023-09-07 18:04:09,126.9850615,37.5680563,18689116
세종로공원,B1,"도시,테마공원",정보 없음,69,서울,종로구,세종대로,189,jongno,02-722-9598,https://pcmap.place.naver.com/place/19334582/home?entry=bmp&from=map&fromPanelNum=2&x=126.975887500188&y=37.5734999999093&timestamp=202309071805,2023-09-07 18:04:09,126.9759604,37.5734304,19334582
청진공원,B1,근린공원,정보 없음,61,서울,종로구,청진동,146-3,jongno,정보 없음,https://pcmap.place.naver.com/place/861852058/home?entry=bmp&from=map&fromPanelNum=2&x=126.97979129952199&y=37.5713723000578&timestamp=202309071805,2023-09-07 18:04:09,126.9798864,37.5714032,861852058
현대원서공원,B1,"도시,테마공원",정보 없음,60,서울,종로구,창덕궁길,19,jongno,02-731-0120,https://pcmap.place.naver.com/place/18671803/home?entry=bmp&from=map&fromPanelNum=2&x=126.988612499504&y=37.578174999765196&timestamp=202309071806,2023-09-07 18:04:09,126.9885656,37.5782330,18671803
산마루 놀이터,B1,근린공원,정보 없음,107,서울,종로구,창신6가길,39,jongno,070-8181-0502,https://pcmap.place.naver.com/place/18680478/home?entry=bmp&from=map&fromPanelNum=2&x=127.0123353&y=37.5756748&timestamp=202309071806,2023-09-07 18:04:09,127.0123353,37.5756748,18680478
수송공원,B1,근린공원,정보 없음,23,서울,종로구,수송동,80-7,jongno,정보 없음,https://pcmap.place.naver.com/place/33012826/home?entry=bmp&from=map&fromPanelNum=2&x=126.98116660057&y=37.57401169962179&timestamp=202309071806,2023-09-07 18:04:09,126.9811469,37.5738536,33012826
다시세운광장,B1,"도시,테마공원",4.3,57,서울,종로구,장사동,2-1,jongno,정보 없음,https://pcmap.place.naver.com/place/1424504717/home?entry=bmp&from=map&fromPanelNum=2&x=126.995179699479&y=37.57005409999619&timestamp=202309071806,2023-09-07 18:04:09,126.9951423,37.5699360,1424504717
탑골공원삼일문,B1,부속시설,정보 없음,23,서울,종로구,종로2가,,jongno,정보 없음,https://pcmap.place.naver.com/place/20688502/home?entry=bmp&from=map&fromPanelNum=2&x=126.98864720008498&y=37.5705333007633&timestamp=202309071806,2023-09-07 18:04:09,126.9869027,37.5704398,20688502
청계천베를린광장,B1,"도시,테마공원",정보 없음,64,서울,중구,청계천로,86 한화빌딩,jongno,정보 없음,https://pcmap.place.naver.com/place/36237690/home?entry=bmp&from=map&fromPanelNum=2&x=126.98703229996799&y=37.567616300332695&timestamp=202309071806,2023-09-07 18:04:09,126.9865371,37.5674605,36237690
무궁화동산,B1,근린공원,정보 없음,107,서울,종로구,궁정동,55-5,jongno,02-2148-4147,https://pcmap.place.naver.com/place/18662046/home?entry=bmp&from=map&fromPanelNum=2&x=126.972133700041&y=37.5842361002595&timestamp=202309071806,2023-09-07 18:04:09,126.9721357,37.5842553,18662046
흥인지문공원진입광장,B1,부속시설,정보 없음,49,서울,종로구,종로6가,,jongno,정보 없음,https://pcmap.place.naver.com/place/19923265/home?entry=bmp&from=map&fromPanelNum=2&x=127.009075200194&y=37.5716786009104&timestamp=202309071806,2023-09-07 18:04:09,127.0076,37.5719,19923265
장충단공원,B1,"도시,테마공원",4.7,546,서울,중구,동호로,257-10,jongno,정보 없음,https://pcmap.place.naver.com/place/13542596/home?entry=bmp&from=map&fromPanelNum=2&x=127.00442809957501&y=37.558087599975096&timestamp=202309071807,2023-09-07 18:04:09,127.0044281,37.5580876,13542596
광화문광장해치마당,B1,부속시설,정보 없음,65,서울,종로구,세종대로,172,jongno,정보 없음,https://pcmap.place.naver.com/place/18664678/home?entry=bmp&from=map&fromPanelNum=2&x=126.97697375844494&y=37.571601554304756&timestamp=202309071807,2023-09-07 18:04:09,126.9767879,37.5716229,18664678
서소문역사공원,B1,근린공원,정보 없음,310,서울,중구,칠패로,5 서소문공원,jongno,02-313-7986,https://pcmap.place.naver.com/place/37581712/home?entry=bmp&from=map&fromPanelNum=2&x=126.96943059999988&y=37.560591200000076&timestamp=202309071807,2023-09-07 18:04:09,126.9688811,37.5606107,37581712
보신각공원,B1,근린공원,정보 없음,11,서울,종로구,종로,54-1,jongno,정보 없음,https://pcmap.place.naver.com/place/1826030436/home?entry=bmp&from=map&fromPanelNum=2&x=126.983276400496&y=37.5697109999549&timestamp=202309071807,2023-09-07 18:04:09,126.9838392,37.5696424,1826030436
공원,B1,근린공원,정보 없음,98,서울,종로구,효자동,139,jongno,정보 없음,https://pcmap.place.naver.com/place/37151155/home?entry=bmp&from=map&fromPanelNum=2&x=126.973035000442&y=37.58328330030769&timestamp=202309071807,2023-09-07 18:04:09,126.9732098,37.5832152,37151155
명동문화공원,B1,"도시,테마공원",정보 없음,25,서울,중구,명동길,89,jongno,정보 없음,https://pcmap.place.naver.com/place/1689399930/home?entry=bmp&from=map&fromPanelNum=2&x=126.986892490944&y=37.5646855196198&timestamp=202309071807,2023-09-07 18:04:09,126.9869241,37.5647283,1689399930
탑골공원팔각정,B1,부속시설,3.94,49,서울,종로구,종로2가,,jongno,정보 없음,https://pcmap.place.naver.com/place/18670491/home?entry=bmp&from=map&fromPanelNum=2&x=126.98828679961801&y=37.57134640132869&timestamp=202309071807,2023-09-07 18:04:09,126.9869027,37.5704398,18670491
경찰기념공원,B1,테마공원,정보 없음,11,서울,중구,의주로1가,32-6,jongno,정보 없음,https://pcmap.place.naver.com/place/38667323/home?entry=bmp&from=map&fromPanelNum=2&x=126.96859999965001&y=37.5638750000698&timestamp=202309071808,2023-09-07 18:04:09,126.9686450,37.5639319,38667323
낙산공원서울성곽,B1,부속시설,정보 없음,162,서울,성북구,삼선동1가,산1-20,jongno,정보 없음,https://pcmap.place.naver.com/place/19923263/home?entry=bmp&from=map&fromPanelNum=2&x=127.00712495512501&y=37.58404648871348&timestamp=202309071808,2023-09-07 18:04:09,127.0071130,37.5841894,19923263
흥인지문공원잔디마당,B1,부속시설,정보 없음,11,서울,종로구,종로6가,,jongno,정보 없음,https://pcmap.place.naver.com/place/19923269/home?entry=bmp&from=map&fromPanelNum=2&x=127.00858119981099&y=37.5725301004811&timestamp=202309071808,2023-09-07 18:04:09,127.0076,37.5719,19923269
동대문역사문화공원서울성곽,B1,부속시설,정보 없음,21,서울,중구,을지로7가,143,jongno,정보 없음,https://pcmap.place.naver.com/place/18700030/home?entry=bmp&from=map&fromPanelNum=2&x=127.01063709946399&y=37.567643100217694&timestamp=202309071808,2023-09-07 18:04:09,127.0099099,37.5669097,18700030
동대문역사문화공원동대문역사관1398,B1,부속시설,정보 없음,22,서울,중구,을지로,281,jongno,정보 없음,https://pcmap.place.naver.com/place/36684322/home?entry=bmp&from=map&fromPanelNum=2&x=127.01160200016902&y=37.5670647999763&timestamp=202309071808,2023-09-07 18:04:09,127.0099323,37.5675466,36684322
낙산공원배드민턴장,B1,부속시설,정보 없음,7,서울,종로구,동숭동,,jongno,정보 없음,https://pcmap.place.naver.com/place/38302078/home?entry=bmp&from=map&fromPanelNum=2&x=127.00853190042&y=37.57996370117769&timestamp=202309071808,2023-09-07 18:04:09,127.005,37.5813,38302078
통의동마을마당,B1,근린공원,정보 없음,8,서울,종로구,통의동,7-3,jongno,정보 없음,https://pcmap.place.naver.com/place/1156604345/home?entry=bmp&from=map&fromPanelNum=2&x=126.97364919348&y=37.5786418138508&timestamp=202309071808,2023-09-07 18:04:09,126.9736710,37.5786442,1156604345
지봉골공원,B1,근린공원,정보 없음,6,서울,종로구,지봉로13길,14,jongno,정보 없음,https://pcmap.place.naver.com/place/18680951/home?entry=bmp&from=map&fromPanelNum=2&x=127.01475159968&y=37.578608400095604&timestamp=202309071809,2023-09-07 18:04:09,127.0144793,37.5789523,18680951
남산예장공원,B1,근린공원,정보 없음,71,서울,중구,주자동,,jongno,정보 없음,https://pcmap.place.naver.com/place/1829582281/home?entry=bmp&from=map&fromPanelNum=2&x=126.98888795970198&y=37.560480005085&timestamp=202309071809,2023-09-07 18:04:09,126.9893712,37.5606415,1829582281
삼선공원,B1,근린공원,정보 없음,12,서울,성북구,삼선교로10바길,34,jongno,정보 없음,https://pcmap.place.naver.com/place/1740368008/home?entry=bmp&from=map&fromPanelNum=2&x=127.00889190023&y=37.583974067328&timestamp=202309071809,2023-09-07 18:04:09,127.0093348,37.5843085,1740368008
새싹마을마당,B1,근린공원,정보 없음,1,서울,중구,동호로12길,97,jongno,정보 없음,https://pcmap.place.naver.com/place/37003603/home?entry=bmp&from=map&fromPanelNum=2&x=127.01199300031799&y=37.559619099698295&timestamp=202309071809,2023-09-07 18:04:09,127.0121328,37.5595219,37003603
동대문역사문화공원동대문운동장기념관안내데스크,B1,부속시설,정보 없음,6,서울,중구,신당동,853,jongno,정보 없음,https://pcmap.place.naver.com/place/34574115/home?entry=bmp&from=map&fromPanelNum=2&x=127.011269199647&y=37.5677305003614&timestamp=202309071809,2023-09-07 18:04:09,127.0113959,37.5673080,34574115
동대문역사문화공원동대문운동장기념관,B1,부속시설,정보 없음,41,서울,중구,을지로,281,jongno,정보 없음,https://pcmap.place.naver.com/place/36684324/home?entry=bmp&from=map&fromPanelNum=2&x=127.01139119990602&y=37.5676710999758&timestamp=202309071809,2023-09-07 18:04:09,127.0099323,37.5675466,36684324
흥인지문공원전통정자쉼터,B1,부속시설,정보 없음,1,서울,종로구,종로6가,,jongno,정보 없음,https://pcmap.place.naver.com/place/19923268/home?entry=bmp&from=map&fromPanelNum=2&x=127.008562600467&y=37.57218650078029&timestamp=202309071810,2023-09-07 18:04:09,127.0076,37.5719,19923268
탑골공원관리사무소,B1,부속시설,정보 없음,1,서울,종로구,종로2가,,jongno,정보 없음,https://pcmap.place.naver.com/place/17927192/home?entry=bmp&from=map&fromPanelNum=2&x=126.988430100148&y=37.57064110133769&timestamp=202309071810,2023-09-07 18:04:09,126.9869027,37.5704398,17927192
경희궁공원,B1,"도시,테마공원",4.23,314,서울,종로구,새문안로,55,jongno,02-731-0461,https://pcmap.place.naver.com/place/18665735/home?entry=bmp&from=map&fromPanelNum=2&x=126.970349999646&y=37.5697000000129&timestamp=202309071810,2023-09-07 18:04:09,126.9704375,37.5701434,18665735
정동공원음수대,B1,부속시설,정보 없음,1,서울,중구,정동,,jongno,정보 없음,https://pcmap.place.naver.com/place/1765675213/home?entry=bmp&from=map&fromPanelNum=2&x=126.971763000523&y=37.567331500844304&timestamp=202309071810,2023-09-07 18:04:09,126.972925,37.5664,1765675213
주시경마당,B1,근린공원,정보 없음,8,서울,종로구,당주동,108,jongno,정보 없음,https://pcmap.place.naver.com/place/1167401018/home?entry=bmp&from=map&fromPanelNum=2&x=126.973243800382&y=37.5721979007143&timestamp=202309071810,2023-09-07 18:04:09,126.9732295,37.5722042,1167401018
신당동마을마당,B1,근린공원,정보 없음,8,서울,중구,신당동,296-9,jongno,정보 없음,https://pcmap.place.naver.com/place/18702658/home?entry=bmp&from=map&fromPanelNum=2&x=127.01346249980202&y=37.560666701295794&timestamp=202309071810,2023-09-07 18:04:09,127.0133608,37.5606771,18702658
일본군 위안부 기억의터,B1,테마공원,정보 없음,144,서울,중구,퇴계로26가길,6,jongno,070-7606-4186,https://pcmap.place.naver.com/place/38705736/home?entry=bmp&from=map&fromPanelNum=2&x=126.9903144&y=37.5592188&timestamp=202309071810,2023-09-07 18:04:09,126.9902669,37.5591077,38705736
강북삼성병원R스퀘어,B1,부속시설,4.58,12,서울,종로구,새문안로,29,jongno,정보 없음,https://pcmap.place.naver.com/place/1421770366/home?entry=bmp&from=map&fromPanelNum=2&x=126.96784530195401&y=37.568908701335495&timestamp=202309071811,2023-09-07 18:04:09,126.9677500,37.5684083,1421770366
아펜젤러기념공원,B1,근린공원,정보 없음,14,서울,중구,서소문로11길,19 배재정동빌딩,jongno,정보 없음,https://pcmap.place.naver.com/place/1455686070/home?entry=bmp&from=map&fromPanelNum=2&x=126.971722866522&y=37.5635669872622&timestamp=202309071811,2023-09-07 18:04:09,126.9720816,37.5638245,1455686070
