name,type,star_rating,review_sum,address,contact,url,create_time
낙산공원,근린공원,4.26,정보 없음,서울 종로구 낙산길 41,02-743-7985,https://pcmap.place.naver.com/place/13299765/home?entry=bmp&from=map&fromPanelNum=2&x=127.00758700000002&y=37.580477&timestamp=202309071804,2023-09-07 18:04:09
종묘광장공원,광장,정보 없음,88,서울 종로구 종로 157 종묘공원,02-731-0575,https://pcmap.place.naver.com/place/19707663/home?entry=bmp&from=map&fromPanelNum=2&x=126.99504469999665&y=37.5713096999982&timestamp=202309071804,2023-09-07 18:04:09
마로니에공원,근린공원,4.31,정보 없음,서울 종로구 대학로 104,02-2148-4158,https://pcmap.place.naver.com/place/11622409/home?entry=bmp&from=map&fromPanelNum=2&x=127.002788600168&y=37.5802294996524&timestamp=202309071804,2023-09-07 18:04:09
흥인지문공원,근린공원,정보 없음,636,서울 종로구 종로6가 70,정보 없음,https://pcmap.place.naver.com/place/18675418/home?entry=bmp&from=map&fromPanelNum=2&x=127.00891420030199&y=37.5724677997293&timestamp=202309071804,2023-09-07 18:04:09
탑골공원,근린공원,정보 없음,182,서울 종로구 종로 99 탑골공원,정보 없음,https://pcmap.place.naver.com/place/1633146093/home?entry=bmp&from=map&fromPanelNum=2&x=126.98833582827399&y=37.5710899920383&timestamp=202309071804,2023-09-07 18:04:09
동대문역사문화공원,"도시,테마공원",4.27,695,서울 중구 신당동 853,02-2266-7188,https://pcmap.place.naver.com/place/13504649/home?entry=bmp&from=map&fromPanelNum=2&x=127.011184699736&y=37.567451299635&timestamp=202309071805,2023-09-07 18:04:09
정동공원,근린공원,정보 없음,99,서울 중구 정동길 21-18 정동공원,정보 없음,https://pcmap.place.naver.com/place/18710329/home?entry=bmp&from=map&fromPanelNum=2&x=126.971649300002&y=37.5676711999975&timestamp=202309071805,2023-09-07 18:04:09
훈련원공원,"도시,테마공원",정보 없음,96,서울 중구 을지로 227 훈련원공원,02-2268-5810,https://pcmap.place.naver.com/place/13447304/home?entry=bmp&from=map&fromPanelNum=2&x=127.00381879962302&y=37.56752450020811&timestamp=202309071805,2023-09-07 18:04:09
숭인근린공원,근린공원,정보 없음,74,서울 종로구 숭인동 58-149,02-2148-4152,https://pcmap.place.naver.com/place/13452523/home?entry=bmp&from=map&fromPanelNum=2&x=127.017826700368&y=37.576441900094665&timestamp=202309071805,2023-09-07 18:04:09
동묘공원,근린공원,정보 없음,92,서울 종로구 난계로27길 84,정보 없음,https://pcmap.place.naver.com/place/18682593/home?entry=bmp&from=map&fromPanelNum=2&x=127.018213899678&y=37.5731265998449&timestamp=202309071805,2023-09-07 18:04:09
청계천한빛광장,근린공원,4.25,106,서울 중구 삼각동 118,정보 없음,https://pcmap.place.naver.com/place/18689116/home?entry=bmp&from=map&fromPanelNum=2&x=126.98512350050602&y=37.568140300259806&timestamp=202309071805,2023-09-07 18:04:09
세종로공원,"도시,테마공원",정보 없음,69,서울 종로구 세종대로 189,02-722-9598,https://pcmap.place.naver.com/place/19334582/home?entry=bmp&from=map&fromPanelNum=2&x=126.975887500188&y=37.5734999999093&timestamp=202309071805,2023-09-07 18:04:09
청진공원,근린공원,정보 없음,61,서울 종로구 청진동 146-3,정보 없음,https://pcmap.place.naver.com/place/861852058/home?entry=bmp&from=map&fromPanelNum=2&x=126.97979129952199&y=37.5713723000578&timestamp=202309071805,2023-09-07 18:04:09
현대원서공원,"도시,테마공원",정보 없음,60,서울 종로구 창덕궁길 19,02-731-0120,https://pcmap.place.naver.com/place/18671803/home?entry=bmp&from=map&fromPanelNum=2&x=126.988612499504&y=37.578174999765196&timestamp=202309071806,2023-09-07 18:04:09
산마루 놀이터,근린공원,정보 없음,107,서울 종로구 창신6가길 39,070-8181-0502,https://pcmap.place.naver.com/place/18680478/home?entry=bmp&from=map&fromPanelNum=2&x=127.0123353&y=37.5756748&timestamp=202309071806,2023-09-07 18:04:09
수송공원,근린공원,정보 없음,23,서울 종로구 수송동 80-7,정보 없음,https://pcmap.place.naver.com/place/33012826/home?entry=bmp&from=map&fromPanelNum=2&x=126.98116660057&y=37.57401169962179&timestamp=202309071806,2023-09-07 18:04:09
다시세운광장,"도시,테마공원",4.3,57,서울 종로구 장사동 2-1,정보 없음,https://pcmap.place.naver.com/place/1424504717/home?entry=bmp&from=map&fromPanelNum=2&x=126.995179699479&y=37.57005409999619&timestamp=202309071806,2023-09-07 18:04:09
탑골공원삼일문,부속시설,정보 없음,23,서울 종로구 종로2가,정보 없음,https://pcmap.place.naver.com/place/20688502/home?entry=bmp&from=map&fromPanelNum=2&x=126.98864720008498&y=37.5705333007633&timestamp=202309071806,2023-09-07 18:04:09
청계천베를린광장,"도시,테마공원",정보 없음,64,서울 중구 청계천로 86 한화빌딩,정보 없음,https://pcmap.place.naver.com/place/36237690/home?entry=bmp&from=map&fromPanelNum=2&x=126.98703229996799&y=37.567616300332695&timestamp=202309071806,2023-09-07 18:04:09
무궁화동산,근린공원,정보 없음,107,서울 종로구 궁정동 55-5,02-2148-4147,https://pcmap.place.naver.com/place/18662046/home?entry=bmp&from=map&fromPanelNum=2&x=126.972133700041&y=37.5842361002595&timestamp=202309071806,2023-09-07 18:04:09
흥인지문공원진입광장,부속시설,정보 없음,49,서울 종로구 종로6가,정보 없음,https://pcmap.place.naver.com/place/19923265/home?entry=bmp&from=map&fromPanelNum=2&x=127.009075200194&y=37.5716786009104&timestamp=202309071806,2023-09-07 18:04:09
장충단공원,"도시,테마공원",4.7,546,서울 중구 동호로 257-10,정보 없음,https://pcmap.place.naver.com/place/13542596/home?entry=bmp&from=map&fromPanelNum=2&x=127.00442809957501&y=37.558087599975096&timestamp=202309071807,2023-09-07 18:04:09
광화문광장해치마당,부속시설,정보 없음,65,서울 종로구 세종대로 172,정보 없음,https://pcmap.place.naver.com/place/18664678/home?entry=bmp&from=map&fromPanelNum=2&x=126.97697375844494&y=37.571601554304756&timestamp=202309071807,2023-09-07 18:04:09
서소문역사공원,근린공원,정보 없음,310,서울 중구 칠패로 5 서소문공원,02-313-7986,https://pcmap.place.naver.com/place/37581712/home?entry=bmp&from=map&fromPanelNum=2&x=126.96943059999988&y=37.560591200000076&timestamp=202309071807,2023-09-07 18:04:09
보신각공원,근린공원,정보 없음,11,서울 종로구 종로 54-1,정보 없음,https://pcmap.place.naver.com/place/1826030436/home?entry=bmp&from=map&fromPanelNum=2&x=126.983276400496&y=37.5697109999549&timestamp=202309071807,2023-09-07 18:04:09
공원,근린공원,정보 없음,98,서울 종로구 효자동 139,정보 없음,https://pcmap.place.naver.com/place/37151155/home?entry=bmp&from=map&fromPanelNum=2&x=126.973035000442&y=37.58328330030769&timestamp=202309071807,2023-09-07 18:04:09
명동문화공원,"도시,테마공원",정보 없음,25,서울 중구 명동길 89,정보 없음,https://pcmap.place.naver.com/place/1689399930/home?entry=bmp&from=map&fromPanelNum=2&x=126.986892490944&y=37.5646855196198&timestamp=202309071807,2023-09-07 18:04:09
탑골공원팔각정,부속시설,3.94,49,서울 종로구 종로2가,정보 없음,https://pcmap.place.naver.com/place/18670491/home?entry=bmp&from=map&fromPanelNum=2&x=126.98828679961801&y=37.57134640132869&timestamp=202309071807,2023-09-07 18:04:09
경찰기념공원,테마공원,정보 없음,11,서울 중구 의주로1가 32-6,정보 없음,https://pcmap.place.naver.com/place/38667323/home?entry=bmp&from=map&fromPanelNum=2&x=126.96859999965001&y=37.5638750000698&timestamp=202309071808,2023-09-07 18:04:09
낙산공원서울성곽,부속시설,정보 없음,162,서울 성북구 삼선동1가 산1-20,정보 없음,https://pcmap.place.naver.com/place/19923263/home?entry=bmp&from=map&fromPanelNum=2&x=127.00712495512501&y=37.58404648871348&timestamp=202309071808,2023-09-07 18:04:09
흥인지문공원잔디마당,부속시설,정보 없음,11,서울 종로구 종로6가,정보 없음,https://pcmap.place.naver.com/place/19923269/home?entry=bmp&from=map&fromPanelNum=2&x=127.00858119981099&y=37.5725301004811&timestamp=202309071808,2023-09-07 18:04:09
동대문역사문화공원서울성곽,부속시설,정보 없음,21,서울 중구 을지로7가 143,정보 없음,https://pcmap.place.naver.com/place/18700030/home?entry=bmp&from=map&fromPanelNum=2&x=127.01063709946399&y=37.567643100217694&timestamp=202309071808,2023-09-07 18:04:09
동대문역사문화공원동대문역사관1398,부속시설,정보 없음,22,서울 중구 을지로 281,정보 없음,https://pcmap.place.naver.com/place/36684322/home?entry=bmp&from=map&fromPanelNum=2&x=127.01160200016902&y=37.5670647999763&timestamp=202309071808,2023-09-07 18:04:09
낙산공원배드민턴장,부속시설,정보 없음,7,서울 종로구 동숭동,정보 없음,https://pcmap.place.naver.com/place/38302078/home?entry=bmp&from=map&fromPanelNum=2&x=127.00853190042&y=37.57996370117769&timestamp=202309071808,2023-09-07 18:04:09
통의동마을마당,근린공원,정보 없음,8,서울 종로구 통의동 7-3,정보 없음,https://pcmap.place.naver.com/place/1156604345/home?entry=bmp&from=map&fromPanelNum=2&x=126.97364919348&y=37.5786418138508&timestamp=202309071808,2023-09-07 18:04:09
지봉골공원,근린공원,정보 없음,6,서울 종로구 지봉로13길 14,정보 없음,https://pcmap.place.naver.com/place/18680951/home?entry=bmp&from=map&fromPanelNum=2&x=127.01475159968&y=37.578608400095604&timestamp=202309071809,2023-09-07 18:04:09
남산예장공원,근린공원,정보 없음,71,서울 중구 주자동,정보 없음,https://pcmap.place.naver.com/place/1829582281/home?entry=bmp&from=map&fromPanelNum=2&x=126.98888795970198&y=37.560480005085&timestamp=202309071809,2023-09-07 18:04:09
삼선공원,근린공원,정보 없음,12,서울 성북구 삼선교로10바길 34,정보 없음,https://pcmap.place.naver.com/place/1740368008/home?entry=bmp&from=map&fromPanelNum=2&x=127.00889190023&y=37.583974067328&timestamp=202309071809,2023-09-07 18:04:09
