create_time,area,name,type,star_rating,review_sum,address,contact
2023-08-12 20:34:53,ikseondong,더 케이브,"박람회,전시회",0.0,40,서울 중구 청계천로 24 케이스퀘어빌딩 지하 1층,010-5404-5352
2023-08-12 20:34:53,ikseondong,일지인센스,"박람회,전시회",0.0,3,서울 종로구 윤보선길 38 (안국동),0507-1312-0015
2023-08-12 20:34:53,ikseondong,후지시로 세이지 북촌스페이스,"박람회,전시회",4.5,175,서울 종로구 계동길 92 1층,02-774-4980
2023-08-12 20:34:53,ikseondong,씨뮤즈,"박람회,전시회",4.5,175,서울 종로구 계동길 92 1층,02-774-4980
2023-08-12 20:34:53,ikseondong,마이아트예술기획연구소,"박람회,전시회",4.61,82,서울 중구 을지로 157 세운대림상가 8층 868호,0507-1360-4237
2023-08-12 20:34:53,ikseondong,전시메일,"박람회,전시회",4.61,82,서울 중구 을지로 157 세운대림상가 8층 868호,0507-1360-4237
2023-08-12 20:34:53,ikseondong,한국 만화의 색,"박람회,전시회",0.0,0,서울 종로구 인사동길 41-1 인사가나아트센터,정보 없음
2023-08-12 20:34:53,ikseondong,미술문화,"박람회,전시회",0.0,6,서울 종로구 인사동5길 25,02-735-3531
2023-08-12 20:34:53,ikseondong,인사아트페어 운영위원회,"박람회,전시회",0.0,2,서울 종로구 인사동길 5,02-6104-5547
2023-08-12 20:34:53,ikseondong,카프,"박람회,전시회",0.0,8,서울 종로구 창경궁로 185 창경궁,02-765-3364
